Mean Variance AutoCorreDistance
1.202272 0.168776 0.482154
0.959951 0.152950 0.482154
1.142243 0.129573 0.482154
0.930446 0.120248 1.180647
0.912358 0.119307 1.180647
0.845612 0.146964 1.180647
1.016395 0.152268 1.180647
0.725757 0.107570 1.180647
0.920664 0.136003 1.180647
0.785022 0.212661 0.846104
1.019378 0.077039 0.846104
0.974486 0.278820 0.846104
0.847626 0.086829 0.846104
1.028338 0.076269 0.898763
1.146321 0.103574 0.898763
1.050386 0.074777 0.898763
1.079881 0.103356 0.898763
1.060357 0.056207 1.296878
1.010036 0.173633 1.296878
1.053085 0.128054 1.296878
0.959141 0.202125 1.566056
1.051464 0.118721 1.647657
0.939417 0.172329 0.712599
1.091283 0.118288 0.712599
0.972401 0.103458 0.712599
1.110799 0.067166 0.712599
1.005627 0.159119 0.712599
1.171053 0.078947 0.712599
1.021370 0.113364 0.712599
1.210070 0.154687 0.712599
1.047581 0.139370 0.712599
1.277544 0.197014 1.542910
0.884657 0.170281 2.893777
1.337062 0.156335 2.893777
1.209514 0.067030 2.893777
1.196630 0.114379 2.893777
0.979745 0.061635 2.893777
1.151328 0.096666 2.893777
0.946411 0.092640 2.893777
1.131810 0.121768 2.893777
0.890192 0.081590 2.893777
1.081382 0.191438 2.893777
0.778939 0.293442 2.893777
0.973013 0.174850 2.893777
0.682330 0.163852 2.893777
1.307893 0.123979 2.893777
0.679920 0.116626 0.361415
1.021582 0.277772 0.361415
0.817443 0.108964 3.510268
0.966641 0.127382 3.510268
0.938813 0.147387 3.510268
1.071107 0.068095 3.510268
1.010038 0.185188 3.510268
1.097615 0.172689 3.510268
1.029293 0.127736 3.510268
0.788419 0.124037 3.510268
1.039264 0.103288 1.165761
0.991799 0.056681 0.182021
1.071631 0.082218 0.182021
1.004490 0.088467 0.182021
1.082908 0.214304 0.182021
0.957547 0.142319 0.182021
1.108353 0.178849 0.182021
0.977332 0.139561 0.182021
1.144550 0.331072 0.182021
0.977291 0.123493 2.251876
1.179251 0.067506 0.662616
1.043252 0.095337 0.662616
1.226351 0.092255 0.662616
1.231603 0.117772 0.662616
1.275883 0.241241 0.662616
1.141807 0.091169 0.662616
1.234691 0.119204 0.662616
1.042516 0.221432 0.573305
1.270556 0.164609 0.573305
0.994991 0.159185 0.573305
1.191856 0.119268 0.573305
0.970963 0.102290 0.573305
1.130520 0.067803 0.573305
0.961830 0.085065 0.573305
1.081567 0.079959 0.573305
0.904752 0.159527 0.573305
1.098719 0.141426 0.573305
0.781414 0.217162 0.635419
0.949935 0.184077 0.635419
0.775300 0.291101 0.635419
0.906558 0.060277 0.635419
0.978268 0.046921 0.635419
1.145023 0.115663 0.635419
1.015709 0.069123 1.623218
1.037153 0.105091 1.623218
1.023806 0.079192 1.926510
1.070911 0.093473 1.926510
1.035317 0.070761 1.926510
1.018155 0.202365 1.926510
1.041232 0.118302 1.926510
0.964763 0.234521 1.926510
1.046247 0.102373 0.615898
0.991832 0.087037 0.615898
1.082524 0.079453 0.615898
1.001210 0.099535 1.162833
1.093698 0.077406 1.162833
0.995259 0.102099 1.162833
1.135736 0.158917 1.162833
1.003374 0.201248 1.162833
1.251950 0.220896 1.162833
0.922036 0.103352 2.018038
1.259392 0.138838 2.018038
1.229074 0.128751 2.018038
1.291852 0.129324 2.018038
1.036345 0.069925 2.018038
1.193507 0.280129 2.018038
0.963974 0.086750 2.018038
1.166407 0.074313 1.284130
0.980509 0.131322 1.213762
1.147721 0.185392 1.213762
0.897508 0.135058 0.900896
1.110541 0.134592 0.311729
0.896685 0.136554 0.311729
1.268759 0.165853 0.311729
0.804249 0.135374 0.311729
1.000671 0.191762 0.634744
0.735387 0.145965 0.634744
1.147452 0.094285 0.634744
0.904206 0.182023 0.923862
1.130727 0.117626 0.923862
0.968530 0.237268 0.923862
0.945791 0.081327 0.962238
1.024295 0.127317 0.962238
0.908346 0.196898 0.962238
1.039809 0.091626 0.962238
1.116897 0.098238 0.962238
1.053615 0.128877 0.962238
1.014619 0.083386 1.259533
1.046198 0.095360 1.259533
0.984860 0.152715 0.618393
1.076265 0.153466 0.618393
0.982254 0.152716 0.618393
1.097509 0.188486 0.618393
0.982611 0.117477 0.618393
1.126419 0.048920 1.067931
1.020402 0.101466 1.067931
1.162441 0.074006 1.064665
1.013762 0.120911 1.094312
1.244368 0.096631 1.094312
1.269047 0.366351 1.094312
1.445728 0.378206 1.094312
0.998174 0.079418 1.094312
1.223436 0.130530 1.658868
1.023773 0.164510 0.348353
1.251447 0.129286 0.348353
1.007541 0.086280 0.708725
1.158002 0.081140 0.708725
0.981093 0.108958 0.708725
1.131341 0.087969 0.708725
0.940690 0.051803 0.708725
1.080160 0.173046 0.708725
0.827002 0.168740 3.134942
0.840124 0.107082 3.134942
0.727720 0.185795 3.134942
0.957848 0.138705 3.134942
0.718145 0.087663 3.134942
1.172757 0.097007 3.134942
0.878761 0.069134 3.134942
1.009627 0.087780 3.134942
0.964153 0.073904 4.074952
1.037841 0.141190 4.074952
0.997486 0.144583 4.074952
1.076031 0.204186 4.074952
1.022859 0.126308 4.252213
1.054713 0.505903 4.252213
1.037417 0.113991 4.252213
0.974887 0.068427 4.252213
1.039246 0.093557 4.252213
0.956612 0.092170 4.252213
1.055966 0.096678 4.252213
0.954509 0.121048 4.252213
1.092999 0.181277 4.252213
0.950198 0.109224 4.252213
1.147527 0.260195 4.252213
0.995773 0.132961 4.252213
1.257528 0.135078 0.335440
1.256791 0.088641 0.335440
1.257355 0.117847 0.335440
1.029827 0.114436 0.335440
1.289880 0.210587 0.335440
0.808082 0.174873 0.335440
1.288294 0.208530 0.335440
1.017055 0.172805 0.781205
1.221492 0.182205 0.781205
0.962046 0.145161 0.781205
1.162032 0.174759 0.781205
0.916713 0.121903 0.781205
1.114172 0.051907 0.828321
0.946279 0.110473 0.828321
0.996905 0.101513 0.828321
0.849785 0.099111 1.903662
0.890651 0.166522 1.903662
0.708643 0.223967 1.903662
1.149917 0.070184 1.903662
0.876619 0.280360 1.372521
0.747763 0.178264 1.372521
0.917728 0.122408 0.495830
0.973709 0.110509 0.399221
1.025908 0.084978 0.399221
1.099840 0.079277 0.399221
1.054957 0.064660 0.399221
1.098835 0.096774 0.399221
1.065439 0.170288 0.399221
1.090040 0.191230 0.399221
1.068496 0.136897 0.399221
1.020600 0.176300 1.307412
1.054548 0.125772 1.307412
0.983831 0.102515 1.307412
1.068566 0.057543 1.307412
1.007627 0.169009 1.307412
1.113813 0.067836 1.307412
1.021904 0.092674 1.307412
1.148188 0.138280 1.307412
1.087315 0.076968 0.948164
1.210208 0.158011 1.012156
0.940933 0.139391 1.012156
1.315933 0.163468 1.012156
0.925698 0.073457 1.012156
1.224114 0.120990 1.084381
1.173446 0.195986 0.733972
1.263785 0.110527 0.733972
1.002867 0.094605 1.334379
1.152207 0.103514 1.334379
0.948283 0.107110 1.334379
1.119442 0.183143 1.334379
0.862232 0.145225 1.334379
1.083425 0.226024 1.334379
0.768695 0.166090 1.334379
1.134798 0.080402 1.334379
0.835968 0.093574 1.334379
1.138590 0.130866 1.124308
0.809202 0.090490 1.124308
1.024101 0.117249 0.810851
0.917113 0.135297 0.810851
0.888983 0.117794 0.523724
0.994642 0.177374 0.523724
1.112311 0.168574 0.523724
1.027182 0.134908 1.266904
1.102495 0.124826 1.266904
1.032755 0.102808 1.114872
1.094465 0.053811 1.392451
1.041812 0.098420 1.392451
1.054088 0.076276 1.392451
1.044671 0.206323 1.392451
0.984108 0.084639 1.392451
1.053879 0.160266 1.392451
0.986592 0.111224 1.392451
1.077515 0.285444 1.392451
0.991658 0.111318 1.281677
1.121140 0.088838 1.257127
1.201598 0.165361 4.457375
1.277145 0.101854 4.457375
0.960457 0.054603 4.457375
1.258966 0.293145 4.457375
1.049024 0.216403 4.457375
1.481407 0.149014 0.341389
1.146554 0.122990 0.341389
1.258380 0.171151 0.341389
1.025740 0.160927 0.341389
1.224630 0.141514 0.341389
0.985910 0.110184 0.341389
1.158828 0.064248 0.341389
0.984091 0.072998 0.341389
1.113789 0.077863 0.341389
0.938048 0.110100 0.341389
1.017885 0.089145 0.341389
0.885657 0.181074 0.751356
1.145811 0.155544 1.082015
0.774288 0.313398 1.082015
0.710980 0.093151 1.082015
0.882418 0.049924 0.401805
1.059914 0.151740 0.401805
0.949526 0.077869 0.401805
1.097780 0.091934 0.495649
1.019733 0.109548 0.495649
1.119444 0.111157 0.495649
1.043976 0.085932 0.495649
1.118036 0.213150 0.495649
1.056081 0.116399 0.495649
1.114825 0.225908 0.495649
1.065442 0.119188 0.495649
1.062088 0.096380 0.495649
1.070221 0.076152 0.495649
1.039514 0.101858 0.495649
1.082827 0.075837 0.495649
1.043652 0.220862 0.495649
1.126975 0.148126 0.495649
1.110149 0.369119 1.074694
1.225923 0.192750 1.074694
0.867020 0.106305 1.074694
1.235592 0.143215 1.074694
0.992240 0.096328 0.862038
1.286360 0.141842 0.862038
1.183067 0.091138 1.171313
1.248254 0.127207 0.437403
1.049248 0.179194 0.437403
1.261670 0.090451 0.437403
1.018657 0.101053 0.437403
1.171899 0.202476 0.437403
0.944251 0.131844 0.437403
1.146033 0.365901 0.750879
0.821655 0.153250 0.750879
1.101459 0.079479 0.750879
0.905429 0.101282 0.750879
1.109211 0.049876 0.750879
0.911411 0.089970 0.750879
1.055468 0.098873 2.033518
0.812039 0.165696 2.033518
1.079880 0.114711 2.033518
0.871575 0.216035 2.033518
1.078370 0.129230 2.033518
0.938414 0.134304 0.459603
1.124935 0.109285 0.459603
1.029387 0.103523 0.459603
1.129799 0.063336 0.459603
1.055778 0.154110 0.459603
1.140950 0.084650 0.459603
1.064444 0.075670 0.459603
1.104830 0.144127 0.459603
1.066230 0.160269 0.459603
0.957189 0.085870 0.459603
1.073040 0.242885 0.459603
1.042211 0.117104 0.459603
1.091661 0.049675 0.459603
1.140331 0.096638 0.459603
1.123942 0.075936 0.459603
1.025415 0.102606 0.459603
1.194154 0.107041 2.370341
1.322362 0.075317 2.370341
1.258307 0.240384 2.370341
1.173341 0.088089 2.370341
1.289821 0.146853 2.370341
0.757305 0.189719 2.370341
1.314921 0.139091 2.370341
0.992696 0.084797 2.370341
1.169348 0.072777 2.087098
0.965596 0.102355 2.087098
1.134223 0.076496 2.087098
0.926573 0.052455 1.805509
1.079997 0.145577 1.805509
0.839528 0.145228 1.133882
1.053564 0.159537 1.133882
0.802879 0.213101 1.053453
0.798720 0.231596 1.139497
0.730678 0.095813 1.686678
1.089557 0.086342 1.320751
0.880801 0.069188 1.320751
1.056499 0.108985 1.320751
0.929466 0.098833 1.320751
1.093186 0.136547 1.320751
0.974776 0.117606 1.320751
1.117031 0.195832 1.327565
1.004428 0.111109 1.536651
1.119675 0.368095 1.536651
1.020237 0.104129 1.536651
1.108939 0.071496 1.536651
1.039247 0.079893 1.536651
1.075368 0.083228 1.536651
1.039844 0.077609 1.536651
0.957341 0.079630 1.536651
1.049228 0.148825 1.536651
1.069391 0.170353 3.285406
1.085444 0.207414 3.285406
0.775684 0.237152 3.285406
1.188650 0.131795 3.285406
1.124620 0.066472 3.285406
1.215516 0.108653 0.590551
1.150140 0.145325 1.216522
1.352936 0.123963 1.216522
1.024377 0.102335 2.800489
1.291550 0.165479 2.800489
1.006020 0.109363 0.193402
1.221691 0.195481 0.193402
1.001572 0.143583 0.193402
1.190429 0.273157 0.193402
0.929784 0.129863 0.193402
1.146557 0.056016 1.719158
0.933483 0.096526 1.719158
1.077196 0.071546 2.384801
0.864352 0.098742 2.384801
0.878303 0.080456 0.534081
0.889620 0.180937 0.534081
1.078000 0.112346 0.534081
0.868414 0.309143 2.556013
1.309041 0.187675 2.556013
0.811466 0.165042 2.556013
1.093297 0.096897 1.248194
0.962489 0.087068 0.797949
1.116181 0.071655 0.797949
1.021714 0.071927 0.771356
1.122340 0.085665 0.771356
1.040980 0.198338 0.771356
1.161941 0.175931 0.771356
1.051541 0.137330 0.771356
1.129144 0.163958 0.771356
1.053737 0.156109 1.423070
1.070463 0.105505 4.577983
1.035590 0.057905 0.217361
1.084565 0.193499 0.217361
1.087641 0.070086 0.217361
1.047053 0.076310 0.217361
1.109130 0.164760 0.217361
1.214869 0.370210 0.217361
1.276701 0.165478 3.799747
1.163321 0.127586 3.799747
1.374612 0.159607 3.799747
0.690563 0.110150 3.799747
1.374484 0.148567 3.799747
1.023338 0.233448 3.799747
1.384666 0.117443 3.799747
1.001179 0.094757 3.799747
1.194058 0.096255 0.733507
0.993755 0.252920 0.784202
1.188635 0.190301 1.270556
0.895492 0.113770 1.270556
1.104198 0.201406 1.270556
0.833645 0.159030 1.270556
1.063984 0.106882 1.270556
0.848879 0.090842 1.270556
1.124363 0.077249 1.169064
0.869370 0.074355 1.169064
1.067048 0.108520 1.169064
0.871470 0.110518 0.710477
1.091834 0.089718 0.710477
0.958181 0.162181 0.710477
1.131844 0.180242 0.710477
0.977610 0.135484 0.710477
1.146735 0.237330 0.710477
1.011972 0.113684 0.710477
1.147587 0.058601 1.758222
1.026662 0.089692 1.758222
1.117243 0.077426 1.758222
1.034890 0.092844 1.758222
1.096107 0.099088 1.758222
1.031956 0.153070 1.758222
1.024745 0.141804 1.758222
1.039416 0.247706 0.830288
0.857175 0.191872 0.830288
1.084288 0.114492 0.883188
1.164043 0.143835 0.883188
1.133254 0.089308 0.797805
1.100889 0.062929 1.057994
1.184691 0.366262 1.057994
1.052939 0.101790 1.697862
1.326486 0.111380 1.697862
0.751243 0.111635 1.697862
1.281473 0.176419 1.697862
1.241894 0.132433 1.697862
1.219603 0.157100 1.697862
0.975821 0.102456 1.697862
1.149102 0.052790 1.697862
0.970010 0.061166 0.795289
1.111241 0.072467 0.795289
0.953158 0.150972 0.795289
1.103168 0.110195 0.467137
0.900827 0.172863 0.578019
1.131035 0.137348 7.662296
0.682057 0.393118 7.662296
1.328483 0.103512 7.662296
0.739362 0.216185 7.662296
1.082185 0.140005 7.662296
0.780977 0.111416 7.662296
1.132925 0.113250 7.662296
0.895119 0.144371 4.860563
1.160088 0.109200 4.860563
0.964073 0.101101 0.837541
1.142809 0.194733 0.837541
1.024850 0.119692 0.837541
1.151764 0.205377 0.837541
1.047343 0.125032 0.837541
1.139932 0.106998 0.837541
1.049789 0.069734 0.837541
1.095259 0.102265 1.135448
1.042325 0.066216 0.917361
1.033079 0.096858 0.812741
1.061307 0.073212 0.812741
1.180393 0.146387 2.063676
1.075923 0.144922 2.063676
1.097954 0.084740 0.924276
1.144125 0.127666 1.172850
0.842973 0.147459 1.172850
1.333947 0.156068 1.172850
1.093534 0.091345 1.172850
1.296193 0.124421 0.866599
1.099653 0.178068 0.866599
1.284724 0.097506 0.866599
1.049952 0.067162 0.866599
1.153570 0.187194 0.378813
0.982750 0.217410 0.378813
1.183587 0.317049 0.378813
0.893557 0.146254 0.378813
1.129820 0.102961 0.378813
0.929513 0.100843 0.378813
1.087087 0.091949 0.378813
0.905302 0.088070 0.378813
1.070478 0.105647 0.378813
0.881708 0.154263 0.378813
1.052842 0.128706 0.378813
0.891949 0.225552 0.378813
1.124674 0.155073 1.227580
0.903803 0.149564 1.361383
1.126912 0.120755 1.361383
0.966262 0.102570 1.361383
1.133606 0.054374 1.361383
1.015744 0.162364 1.361383
1.167336 0.078747 1.361383
1.029637 0.085496 1.361383
1.129924 0.111435 1.361383
1.039041 0.148231 1.361383
1.131881 0.127913 1.361383
1.032126 0.252480 1.361383
1.091492 0.266191 1.361383
1.032364 0.072564 0.855486
1.163504 0.085088 0.855486
1.063190 0.074649 0.721084
1.066218 0.261864 0.721084
1.131225 0.124084 0.825931
1.285546 0.161661 1.273309
1.240221 0.214331 3.108897
1.028924 0.104733 3.108897
1.392649 0.182083 3.108897
1.297664 0.202953 3.108897
1.403790 0.173685 3.108897
0.719327 0.112973 3.108897
1.218900 0.073036 3.755825
0.986486 0.132983 0.204222
1.177150 0.081122 0.204222
0.997995 0.071333 0.204222
1.124072 0.143359 0.204222
0.930868 0.152329 0.204222
1.114165 0.161673 0.204222
0.878123 0.238693 0.203911
0.904087 0.114085 0.246216
0.882647 0.078025 0.246216
0.966671 0.104260 0.246216
0.896765 0.077633 0.246216
1.093527 0.099891 0.246216
0.937736 0.107004 0.246216
1.127123 0.147413 0.246216
0.964717 0.163880 0.246216
1.168858 0.215805 0.246216
0.996111 0.118980 0.246216
1.171351 0.181065 0.405234
1.034667 0.119812 0.407730
1.173443 0.096504 0.407730
1.062260 0.084813 0.407730
1.147194 0.097525 0.407730
1.059093 0.078469 0.407730
1.121881 0.106129 6.668710
1.023233 0.181221 0.604634
1.115862 0.149044 0.604634
1.055603 0.189993 2.430248
0.988719 0.139749 2.430248
1.051167 0.121778 2.430248
0.849475 0.073466 1.175648
1.111454 0.101597 1.175648
1.120613 0.160744 1.374394
1.346836 0.152457 1.374394
1.067926 0.101515 1.374394
1.318630 0.164677 1.374394
1.007250 0.091994 1.257747
1.211419 0.186628 1.257747
0.894263 0.103848 1.257747
1.163591 0.310751 0.178435
0.967734 0.124773 0.178435
1.153693 0.070232 0.178435
0.989376 0.102437 0.178435
1.119660 0.082383 0.178435
0.950293 0.095217 7.314861
1.078448 0.166966 7.314861
0.702031 0.217406 7.314861
0.964871 0.099661 7.314861
0.756193 0.329395 7.314861
1.068731 0.170337 7.314861
0.722426 0.238499 7.314861
1.155740 0.145269 7.314861
0.827900 0.135736 1.969520
1.129860 0.063512 1.969520
0.972155 0.078926 0.189142
1.151539 0.084274 0.189142
1.035507 0.246731 0.189142
1.224987 0.175689 0.189142
1.048508 0.147756 0.189142
1.187557 0.169673 0.189142
1.062831 0.196485 0.189142
1.179960 0.128035 0.189142
1.054272 0.046899 0.284100
1.103112 0.111175 0.284100
1.054669 0.069560 0.284100
1.053420 0.056849 0.284100
1.065555 0.192036 0.284100
1.088939 0.213487 0.284100
1.101053 0.107594 0.284100
1.130362 0.119567 0.284100
1.198527 0.140365 0.284100
1.220164 0.110052 0.784280
1.369117 0.173491 0.784280
0.861481 0.335489 0.784280
1.417601 0.139373 0.784280
0.966105 0.079920 1.157343
1.167894 0.082861 0.938357
1.024170 0.089582 0.938357
1.139206 0.161411 0.938357
0.955345 0.104715 1.151860
1.112488 0.183393 1.151860
0.890622 0.161531 1.443558
1.090341 0.114229 1.443558
0.874600 0.086896 1.443558
0.964249 0.129656 2.157719
0.812842 0.070804 2.157719
1.075849 0.104559 2.157719
0.839871 0.099312 0.606573
1.097159 0.083090 0.606573
0.944597 0.149514 0.606573
1.138311 0.190543 0.606573
0.941776 0.139406 0.606573
1.164760 0.382683 0.606573
0.961341 0.120425 0.558015
1.177662 0.069244 0.558015
1.042933 0.093972 0.416419
1.171783 0.089529 2.944185
1.025329 0.083787 2.944185
1.144195 0.135074 2.944185
1.013671 0.148763 2.944185
1.142841 0.157180 2.944185
1.003804 0.223887 2.944185
1.085701 0.124612 2.944185
1.007958 0.126419 5.355976
0.868061 0.148682 5.355976
1.028856 0.106720 5.355976
1.164921 0.087462 5.355976
1.095026 0.288943 5.355976
1.043108 0.203031 5.355976
1.485792 0.129521 5.355976
0.989137 0.115060 5.355976
1.456278 0.238963 0.220392
1.160662 0.091666 0.220392
1.214193 0.213640 0.220392
1.435253 0.266546 0.220392
1.228674 0.159469 1.427075
0.970580 0.101870 1.427075
1.118712 0.068951 1.427075
0.959766 0.101103 1.427075
1.092810 0.134589 1.427075
0.885142 0.148997 2.149969
1.063766 0.111010 2.149969
0.844536 0.259709 3.132206
1.297441 0.096735 3.132206
0.823426 0.206437 3.132206
1.067840 0.101990 3.132206
0.841641 0.089251 3.132206
1.093335 0.075742 3.132206
0.908865 0.105475 0.172875
1.148715 0.091474 0.172875
1.002956 0.108251 0.172875
1.172877 0.189532 0.172875
1.015324 0.132089 0.172875
1.196606 0.206029 0.172875
1.045734 0.147803 0.172875
1.199987 0.127907 0.172875
1.062918 0.069722 2.654278
1.126602 0.105409 2.654278
1.009155 0.061906 1.840240
1.091107 0.092288 1.840240
1.012211 0.099853 1.840240
1.212361 0.145651 1.840240
1.009389 0.130817 1.840240
1.150443 0.091484 1.840240
1.033841 0.114298 1.840240
0.868567 0.141024 1.840240
1.137932 0.107011 0.414895
0.952142 0.125859 0.414895
1.420818 0.161956 0.435500
0.978258 0.108064 0.435500
1.259794 0.116002 0.435500
1.074105 0.053046 0.435500
1.152668 0.183069 0.435500
1.041650 0.100057 0.145585
1.149713 0.259999 8.128982
0.862814 0.186532 6.755904
1.163901 0.148153 6.755904
0.835060 0.119602 6.755904
1.103780 0.119689 6.755904
0.798881 0.094928 6.755904
1.105828 0.157818 7.927321
0.716082 0.150246 7.927321
1.023713 0.175340 7.927321
0.707601 0.266573 7.927321
1.146305 0.220593 7.927321
0.739346 0.219591 7.927321
1.207031 0.236585 7.927321
0.824313 0.162434 7.927321
1.243746 0.074609 7.927321
0.966199 0.146407 7.927321
1.273720 0.112102 7.927321
0.997132 0.136867 5.584473
1.247045 0.140435 5.584473
0.976733 0.135241 5.584473
1.227636 0.125909 5.584473
1.012767 0.213504 4.686614
1.207239 0.135858 4.686614
0.995435 0.131956 4.686614
1.111910 0.108672 4.686614
0.993884 0.087942 2.539919
1.120490 0.114182 2.539919
1.001524 0.145732 2.539919
1.023123 0.094252 2.215267
1.037332 0.143488 2.215267
1.019315 0.118378 2.215267
1.253073 0.150937 2.215267
1.181547 0.192207 2.215267
1.429015 0.215694 2.215267
1.427375 0.166882 2.215267
1.233665 0.067986 2.215267
0.939924 0.112630 2.913054
1.152060 0.070305 2.913054
0.983194 0.074872 2.913054
1.102188 0.209003 2.913054
0.878259 0.136481 2.913054
1.095594 0.138098 2.913054
0.855643 0.223610 2.913054
1.070713 0.115130 2.913054
0.834996 0.993766 2.664130
0.404917 0.253074 2.664130
0.737695 0.085657 2.664130
1.060917 0.084399 2.664130
0.873316 0.096350 2.664130
1.097511 0.098636 2.664130
0.901120 0.180641 2.664130
1.166318 0.190030 0.262000
0.972730 0.111541 0.262000
1.181786 0.267575 0.262000
